vendor_id,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd,dropoff_longitude,dropoff_latitude,fare_amount,trip_time,year,month,day,day_of_week,is_weekend,hour,h_distance
1,3,2.4,-74.002,40.751,1,0,-73.977,40.744,13.5,1142,2016,4,24,1,1,11,2.267798251842968
1,3,2.5,-74.002,40.709,1,0,-73.985,40.724,13.0,1070,2016,2,19,6,0,23,2.1837656866724258
1,3,2.5,-73.984,40.768,1,0,-74.002,40.74,13.0,1068,2016,4,23,7,1,1,3.4418600542213786
1,3,2.5,-73.982,40.776,1,0,-73.967,40.807,9.5,517,2016,4,22,6,0,21,3.633056276035027
1,3,2.6,-73.983,40.745,1,0,-74.008,40.713,11.5,805,2016,3,4,6,0,21,4.184095931933385
1,3,2.8,-73.952,40.691,1,0,-73.929,40.673,11.0,681,2016,4,3,1,1,3,2.7994769878459187
1,3,2.9,-73.979,40.745,1,0,-73.986,40.719,13.0,901,2016,3,4,6,0,20,2.9180142745032907
1,3,3.3,-74.017,40.705,1,0,-73.984,40.692,14.5,1169,2016,4,5,3,0,20,3.093407977440597
1,3,3.3,-73.967,40.766,1,0,-73.971,40.8,14.5,1041,2016,2,11,5,0,11,3.78388524074255
1,3,3.3,-73.941,40.828,1,0,-73.973,40.793,15.0,1091,2016,4,22,6,0,18,4.690380395561
1,3,3.4,-73.991,40.755,1,0,-73.976,40.724,13.5,983,2016,4,23,7,1,3,3.6987830779067283
1,3,3.7,-73.984,40.725,1,0,-73.999,40.761,14.0,904,2016,3,4,6,0,3,4.278646010031852
1,3,3.9,-73.981,40.765,1,0,-73.988,40.723,24.5,2454,2016,4,5,3,0,14,4.7593944878081675
1,3,4.5,-73.945,40.778,1,0,-73.986,40.735,15.0,710,2016,4,3,1,1,22,5.9349289103310845
1,3,15.5,-73.972,40.764,2,0,-73.783,40.649,52.0,2874,2016,2,17,4,0,15,20.405347903385753
1,3,17.9,-73.788,40.642,2,0,-73.945,40.809,52.0,3676,2016,4,5,3,0,8,22.72399874878341
1,4,1.2,-73.998,40.756,1,0,-73.979,40.752,11.5,1024,2016,4,3,1,1,16,1.6151139966613557
1,4,1.2,-73.954,40.773,1,0,-73.955,40.786,6.0,305,2016,2,2,3,0,20,1.4325954111342607
1,4,1.5,-74.011,40.715,1,0,-74.002,40.73,9.5,716,2016,2,10,4,0,18,1.8103807645477756
1,4,1.6,-73.988,40.72,1,0,-74.01,40.726,9.5,743,2016,4,2,7,1,23,1.9330735580754204
1,4,1.6,-73.987,40.764,1,0,-73.985,40.747,7.0,380,2016,4,23,7,1,3,1.8821337687766022
1,4,1.8,-74.016,40.715,1,0,-74.003,40.706,8.5,468,2016,2,7,1,1,9,1.4642829325397095
1,4,1.8,-73.96,40.758,1,0,-73.964,40.777,8.0,485,2016,4,24,1,1,7,2.134500943048865
1,4,1.8,-73.951,40.779,1,0,-73.969,40.755,9.0,567,2016,4,23,7,1,16,3.057291976866834
1,4,1.9,-73.95,40.772,1,0,-73.972,40.758,8.5,510,2016,4,23,7,1,18,2.3868384307670403
1,4,2.3,-74.004,40.753,1,0,-73.976,40.76,13.0,1094,2016,4,23,7,1,16,2.496724461762948
1,4,2.4,-73.979,40.728,1,0,-73.991,40.752,13.0,1032,2016,2,2,3,0,20,2.870584192245389
1,4,2.4,-73.967,40.788,1,0,-73.969,40.761,16.0,1467,2016,3,4,6,0,15,2.986307538601205
1,4,2.5,-73.968,40.759,1,0,-73.986,40.731,12.0,884,2016,4,22,6,0,23,3.475055775626689
1,4,2.9,-73.98,40.755,1,0,-73.982,40.722,12.5,856,2016,4,23,7,1,15,3.610280492348033
1,4,3.2,-73.981,40.763,1,0,-74.004,40.722,19.5,1811,2016,4,3,1,1,15,4.933109643406865
1,4,3.5,-73.997,40.763,1,0,-73.99,40.726,17.5,1496,2016,3,4,6,0,15,4.181016731589434
1,4,4.5,-73.992,40.721,1,0,-73.983,40.772,16.5,1001,2016,4,24,1,1,4,5.6755625348385745
1,4,5.5,-74.009,40.716,1,0,-73.981,40.777,20.5,1551,2016,2,10,4,0,22,7.125598004558081
1,4,5.8,-74.011,40.713,1,0,-73.985,40.739,21.0,1186,2016,4,2,7,1,18,3.5937744444983504
1,4,5.8,-73.981,40.765,1,0,-74.014,40.704,22.5,1627,2016,3,4,6,0,10,7.289517101608093
1,4,8.5,-73.871,40.774,1,1,-73.982,40.751,27.5,1456,2016,2,11,5,0,19,9.66662560014116
1,4,9.6,-73.974,40.748,1,0,-73.862,40.769,27.0,1055,2016,3,3,5,0,4,9.682772222032844
1,4,18.0,-73.783,40.649,2,0,-73.992,40.756,52.0,2399,2016,2,19,6,0,18,21.196823897313568
1,4,18.5,-73.782,40.645,2,0,-73.966,40.759,52.0,2065,2016,4,22,6,0,23,20.038516699916038
1,4,18.8,-73.782,40.645,2,0,-73.983,40.772,52.0,6475,2016,4,22,6,0,15,22.012310715437874
1,6,10.2,-73.863,40.769,1,0,-73.98,40.79,31.5,1556,2016,3,3,5,0,21,10.153635722199459
2,1,1.01,-74.0,40.759,1,0,-73.991,40.751,8.5,690,2016,2,2,3,0,18,1.1916930313860754
2,1,1.01,-73.997,40.722,1,0,-74.004,40.713,7.5,538,2016,2,1,2,0,10,1.1834618047353163
2,1,1.01,-73.971,40.795,1,0,-73.967,40.807,6.5,374,2016,2,11,5,0,19,1.4290697141497442
2,1,1.01,-73.97,40.757,1,0,-73.979,40.75,8.5,728,2016,2,2,3,0,14,1.0305124322177717
2,1,1.01,-73.965,40.764,1,0,-73.956,40.777,5.0,152,2016,4,3,1,1,17,1.5926273649255631
2,1,1.02,-73.961,40.781,1,0,-73.974,40.789,5.5,269,2016,2,17,4,0,21,1.4193410589498412
2,1,1.03,-73.968,40.787,1,0,-73.978,40.774,7.0,436,2016,2,2,3,0,15,1.6580909222914135
2,1,1.04,-73.996,40.743,1,0,-74.008,40.733,6.0,347,2016,2,1,2,0,15,1.56488398701839
2,1,1.04,-73.986,40.731,1,0,-73.98,40.742,6.0,315,2016,4,3,1,1,20,1.3932630819978618
2,1,1.04,-73.978,40.753,1,0,-73.991,40.75,10.5,941,2016,3,3,5,0,7,1.1276764425231438
2,1,1.05,-73.982,40.773,1,0,-73.971,40.764,6.5,452,2016,4,23,7,1,9,1.396118008521105
2,1,1.05,-73.937,40.797,1,0,-73.948,40.791,6.0,327,2016,2,11,5,0,16,1.1104889750042275
2,1,1.06,-74.005,40.724,1,0,-73.993,40.728,6.5,351,2016,3,3,5,0,7,1.1217973364748999
2,1,1.06,-73.979,40.752,1,0,-73.982,40.74,6.5,436,2016,4,23,7,1,12,1.3336313689825543
2,1,1.07,-74.006,40.735,1,0,-73.991,40.735,8.0,629,2016,2,1,2,0,11,1.2855384458670365
2,1,1.07,-73.997,40.745,1,0,-73.982,40.739,7.0,513,2016,4,2,7,1,20,1.4744662852240098
2,1,1.07,-73.987,40.75,1,0,-73.976,40.758,6.5,388,2016,2,2,3,0,22,1.2682742848599706
2,1,1.07,-73.984,40.743,1,0,-73.985,40.756,7.5,532,2016,4,23,7,1,22,1.401481258906005
2,1,1.07,-73.981,40.769,1,0,-73.977,40.78,6.0,353,2016,4,3,1,1,11,1.267743939844729
2,1,1.07,-73.975,40.752,1,0,-73.975,40.742,7.0,475,2016,3,3,5,0,13,1.1130037537103978
2,1,1.07,-73.959,40.772,1,0,-73.947,40.78,5.5,297,2016,4,2,7,1,19,1.3400657707010395
2,1,1.08,-73.991,40.751,1,0,-74.005,40.748,6.5,382,2016,2,1,2,0,14,1.2320870131135995
2,1,1.09,-73.998,40.756,1,0,-74.004,40.743,6.0,296,2016,4,23,7,1,20,1.4603422565551056
2,1,1.09,-73.992,40.762,1,0,-73.977,40.765,7.0,490,2016,4,23,7,1,0,1.2372881763926933
2,1,1.09,-73.982,40.768,1,0,-73.974,40.759,7.5,538,2016,2,17,4,0,13,1.2322023741836654
2,1,1.09,-73.981,40.745,1,0,-73.991,40.733,6.0,322,2016,2,2,3,0,21,1.585474392749094
2,1,1.09,-73.98,40.776,1,0,-73.983,40.762,6.5,410,2016,2,2,3,0,10,1.5513183666601205
2,1,1.1,-74.008,40.734,1,0,-73.992,40.731,7.5,526,2016,2,7,1,1,18,1.389373885220411
2,1,1.1,-73.988,40.738,1,0,-73.997,40.748,5.5,268,2016,4,3,1,1,7,1.280159175597888
2,1,1.1,-73.986,40.751,1,0,-73.981,40.739,6.0,347,2016,2,7,1,1,20,1.3717460385476223
2,1,1.1,-73.983,40.742,1,0,-73.973,40.753,6.5,397,2016,4,5,3,0,14,1.4307857288040882
2,1,1.1,-73.957,40.777,1,0,-73.956,40.767,9.0,761,2016,2,17,4,0,15,1.1809711615353837
2,1,1.11,-73.981,40.744,1,0,-73.983,40.756,6.5,449,2016,4,3,1,1,18,1.2644057167873737
2,1,1.11,-73.969,40.767,1,0,-73.972,40.754,8.5,694,2016,2,17,4,0,8,1.4830269799032954
2,1,1.11,-73.963,40.766,1,0,-73.954,40.779,5.0,182,2016,2,19,6,0,21,1.6642020723162196
2,1,1.12,-74.01,40.721,1,0,-74.014,40.709,6.0,261,2016,2,18,5,0,21,1.309318187038571
2,1,1.12,-73.997,40.734,1,0,-73.99,40.747,5.5,205,2016,3,3,5,0,1,1.6526776017286466
2,1,1.12,-73.99,40.735,1,0,-73.985,40.724,7.5,517,2016,2,2,3,0,18,1.2949673332110632
2,1,1.12,-73.987,40.737,1,0,-74.003,40.734,8.0,596,2016,4,23,7,1,21,1.375149027721694
2,1,1.12,-73.983,40.745,1,0,-73.995,40.753,9.0,782,2016,2,17,4,0,14,1.397305267040063
2,1,1.12,-73.965,40.775,1,0,-73.975,40.761,7.5,527,2016,2,1,2,0,19,1.8087598269238647
2,1,1.13,-73.981,40.765,1,0,-73.989,40.775,7.5,575,2016,2,18,5,0,14,1.267185526694708
2,1,1.13,-73.975,40.757,1,0,-73.984,40.749,8.5,729,2016,4,5,3,0,11,1.2278140976515344
2,1,1.13,-73.973,40.757,1,0,-73.986,40.748,6.5,409,2016,4,23,7,1,16,1.4958910675270327
2,1,1.13,-73.969,40.763,1,0,-73.964,40.777,7.0,413,2016,2,17,4,0,18,1.5792290787140284
2,1,1.13,-73.966,40.771,1,0,-73.954,40.782,5.0,215,2016,4,24,1,1,11,1.5582953532337458
2,1,1.14,-73.998,40.757,1,0,-73.979,40.749,10.0,830,2016,4,5,3,0,13,1.873279958544876
2,1,1.14,-73.989,40.754,1,0,-73.974,40.756,7.5,532,2016,2,17,4,0,22,1.2826582901671588
2,1,1.14,-73.985,40.778,1,0,-73.976,40.789,6.0,334,2016,2,19,6,0,23,1.4663086175267361
2,1,1.14,-73.981,40.769,1,0,-73.974,40.783,8.0,582,2016,4,5,3,0,19,1.6278660352102363
2,1,1.14,-73.962,40.776,1,0,-73.978,40.783,6.5,395,2016,2,1,2,0,8,1.5422338979666221
2,1,1.14,-73.954,40.773,1,0,-73.966,40.764,7.0,517,2016,3,4,6,0,17,1.408239800208313
2,1,1.15,-73.999,40.723,1,0,-74.002,40.734,6.5,435,2016,4,22,6,0,11,1.2049774107375741
2,1,1.15,-73.994,40.746,1,0,-73.996,40.736,6.5,413,2016,3,4,6,0,18,1.1669438648383743
2,1,1.15,-73.993,40.73,1,0,-73.985,40.744,8.0,577,2016,2,10,4,0,20,1.6390734462703527
2,1,1.15,-73.992,40.735,1,0,-74.008,40.737,8.0,627,2016,2,11,5,0,13,1.4141792545280463
2,1,1.15,-73.978,40.748,1,0,-73.986,40.756,14.0,1380,2016,3,3,5,0,7,1.0820185629219268
2,1,1.15,-73.975,40.75,1,0,-73.969,40.762,8.0,592,2016,2,19,6,0,17,1.4390982932354468
2,1,1.15,-73.974,40.752,1,0,-73.991,40.751,6.5,413,2016,2,10,4,0,23,1.400091957282811
2,1,1.16,-73.992,40.738,1,0,-74.008,40.74,7.5,558,2016,2,13,7,1,15,1.3762506891952142
2,1,1.16,-73.992,40.75,1,0,-73.984,40.739,6.0,280,2016,2,16,3,0,22,1.3663035861461479
2,1,1.16,-73.988,40.738,1,0,-73.992,40.749,9.0,764,2016,2,18,5,0,15,1.279781440754229
2,1,1.16,-73.986,40.762,1,0,-73.982,40.778,7.0,429,2016,2,18,5,0,18,1.724600156784979
2,1,1.16,-73.981,40.759,1,0,-73.985,40.768,8.0,654,2016,2,10,4,0,19,1.0342055244484551
2,1,1.16,-73.954,40.806,1,0,-73.949,40.821,6.0,281,2016,4,4,2,0,11,1.6635819019679223
2,1,1.17,-73.983,40.756,1,0,-73.979,40.745,8.0,636,2016,2,17,4,0,19,1.2809173946244976
2,1,1.17,-73.965,40.792,1,0,-73.978,40.783,7.0,430,2016,4,5,3,0,10,1.4751160440129816
2,1,1.18,-74.004,40.717,1,0,-74.016,40.711,7.0,420,2016,2,2,3,0,23,1.3073256429548281
2,1,1.18,-73.992,40.751,1,0,-73.973,40.741,8.0,563,2016,2,3,4,0,5,1.8983963421250025
2,1,1.18,-73.986,40.763,1,0,-73.97,40.763,6.0,326,2016,2,17,4,0,7,1.3343927264640014
2,1,1.18,-73.985,40.769,1,0,-73.973,40.78,6.5,386,2016,3,4,6,0,16,1.6354237961915998
2,1,1.18,-73.984,40.739,1,0,-73.977,40.752,6.5,348,2016,2,10,4,0,23,1.5432759918348349
2,1,1.18,-73.972,40.782,1,0,-73.982,40.769,6.0,321,2016,4,3,1,1,11,1.70039657042453
2,1,1.18,-73.971,40.756,1,0,-73.96,40.77,5.5,215,2016,2,1,2,0,20,1.847899887311302
2,1,1.18,-73.956,40.768,1,0,-73.971,40.765,10.5,958,2016,4,5,3,0,12,1.3234454316040325
2,1,1.19,-74.004,40.753,1,0,-73.991,40.756,8.5,673,2016,4,22,6,0,14,1.1878044026833436
2,1,1.19,-73.992,40.749,1,0,-73.994,40.737,6.5,423,2016,4,23,7,1,21,1.359934032968697
2,1,1.19,-73.98,40.751,1,0,-73.992,40.746,6.5,431,2016,2,11,5,0,19,1.0866232686458481
2,1,1.19,-73.979,40.767,1,0,-73.979,40.754,7.5,546,2016,4,5,3,0,10,1.384528911511615
2,1,1.2,-73.982,40.768,1,0,-73.973,40.781,6.0,266,2016,4,2,7,1,23,1.658655520217531
2,1,1.2,-73.976,40.75,1,0,-73.991,40.742,6.0,300,2016,2,2,3,0,7,1.5426579578664652
2,1,1.21,-73.969,40.79,1,0,-73.964,40.803,6.0,301,2016,2,2,3,0,7,1.4430689787933388
2,1,1.22,-74.009,40.72,1,0,-74.009,40.735,7.5,492,2016,2,11,5,0,17,1.6402843425044287
2,1,1.22,-74.001,40.732,1,0,-73.984,40.73,6.5,373,2016,2,7,1,1,21,1.41546922109083
2,1,1.22,-73.981,40.782,1,0,-73.969,40.791,7.5,454,2016,4,5,3,0,10,1.4605689567353954
2,1,1.22,-73.956,40.782,1,0,-73.972,40.782,10.0,915,2016,3,4,6,0,15,1.339784628822832
2,1,1.23,-73.978,40.73,1,0,-73.981,40.742,7.5,556,2016,2,11,5,0,13,1.343893961641892
2,1,1.23,-73.975,40.759,1,0,-73.963,40.773,7.5,448,2016,4,23,7,1,11,1.7906983958505296
2,1,1.23,-73.953,40.792,1,0,-73.962,40.777,7.0,473,2016,2,18,5,0,18,1.8736442861609504
2,1,1.24,-74.006,40.719,1,0,-74.006,40.734,6.5,416,2016,3,3,5,0,18,1.643074513388581
2,1,1.24,-73.984,40.732,1,0,-73.987,40.722,8.5,614,2016,3,3,5,0,21,1.1355093317242635
2,1,1.24,-73.981,40.769,1,0,-73.97,40.764,7.0,429,2016,4,23,7,1,20,1.0769331222927474
2,1,1.24,-73.972,40.747,1,0,-73.987,40.756,6.0,309,2016,4,3,1,1,6,1.6207876565072246
2,1,1.25,-73.99,40.747,1,0,-73.979,40.763,8.0,574,2016,2,17,4,0,16,1.9572296149863415
2,1,1.25,-73.987,40.743,1,0,-74.003,40.743,6.0,336,2016,2,11,5,0,23,1.426598868182678
2,1,1.25,-73.959,40.775,1,0,-73.971,40.761,9.0,692,2016,2,1,2,0,11,1.779096861614778
2,1,1.26,-73.985,40.748,1,0,-73.991,40.733,7.0,442,2016,2,2,3,0,16,1.702258073223096
2,1,1.26,-73.973,40.756,1,0,-73.988,40.758,9.5,805,2016,2,19,6,0,19,1.2620133362453787
2,1,1.27,-74.002,40.745,1,0,-73.996,40.733,6.5,363,2016,2,7,1,1,22,1.4297987314799097
2,1,1.27,-73.986,40.738,1,0,-73.984,40.726,6.5,398,2016,4,23,7,1,22,1.432416887084876
2,1,1.27,-73.959,40.764,1,0,-73.946,40.778,7.5,508,2016,3,4,6,0,15,1.8166568855844734
2,1,1.27,-73.956,40.779,1,0,-73.945,40.787,6.5,328,2016,4,3,1,1,2,1.3123396407843475
2,1,1.28,-73.98,40.749,1,0,-73.982,40.763,7.0,426,2016,3,3,5,0,23,1.5206548396950574
2,1,1.29,-73.992,40.764,1,0,-73.99,40.752,9.5,704,2016,2,17,4,0,14,1.4286484655451248
2,1,1.29,-73.983,40.762,1,0,-73.966,40.762,9.5,798,2016,4,22,6,0,10,1.454832266719904
2,1,1.3,-73.991,40.728,1,0,-74.003,40.74,7.0,423,2016,2,11,5,0,0,1.6440125732198148
2,1,1.3,-73.984,40.761,1,0,-73.973,40.756,7.0,405,2016,2,18,5,0,1,1.0573466225730233
2,1,1.3,-73.971,40.796,1,0,-73.982,40.779,7.0,375,2016,3,3,5,0,16,2.058094332391127
2,1,1.3,-73.97,40.757,1,0,-73.989,40.756,7.5,518,2016,2,17,4,0,22,1.5790202932480017
2,1,1.31,-73.989,40.73,1,0,-73.973,40.738,6.5,391,2016,2,10,4,0,22,1.5812576968754681
2,1,1.31,-73.983,40.769,1,0,-73.977,40.759,8.5,649,2016,4,2,7,1,19,1.2555067751373123
2,1,1.31,-73.983,40.777,1,0,-73.973,40.793,7.5,489,2016,4,22,6,0,18,1.9084693141690687
2,1,1.31,-73.976,40.756,1,0,-73.991,40.751,8.5,680,2016,2,1,2,0,12,1.4054712826549924
2,1,1.31,-73.969,40.764,1,0,-73.952,40.769,7.0,427,2016,4,22,6,0,8,1.4974108590450392
2,1,1.31,-73.959,40.775,1,0,-73.971,40.759,10.5,887,2016,2,18,5,0,13,2.054044833487221
2,1,1.31,-73.947,40.772,1,0,-73.962,40.766,6.5,366,2016,4,24,1,1,8,1.4287614082930515
2,1,1.32,-73.99,40.756,1,0,-73.994,40.746,8.0,596,2016,2,18,5,0,8,1.2010145477553775
2,1,1.32,-73.969,40.764,1,0,-73.976,40.749,10.0,870,2016,2,2,3,0,14,1.8617777344072681
2,1,1.34,-73.997,40.722,1,0,-73.978,40.725,8.0,569,2016,2,18,5,0,0,1.586652984600314
2,1,1.34,-73.991,40.733,1,0,-73.975,40.742,9.0,700,2016,3,3,5,0,12,1.6119370026821636
2,1,1.34,-73.986,40.74,1,0,-73.972,40.747,6.5,387,2016,2,2,3,0,21,1.4485513156951817
2,1,1.34,-73.986,40.744,1,0,-73.972,40.755,7.5,561,2016,3,3,5,0,12,1.696427867950855
2,1,1.34,-73.985,40.754,1,0,-73.987,40.739,8.0,581,2016,3,3,5,0,14,1.5766134355993973
2,1,1.34,-73.966,40.763,1,0,-73.951,40.774,7.0,433,2016,4,22,6,0,18,1.791035908649838
2,1,1.34,-73.956,40.779,1,0,-73.973,40.781,6.0,244,2016,4,3,1,1,11,1.4217435503052833
2,1,1.35,-73.952,40.774,1,0,-73.964,40.759,8.0,541,2016,4,24,1,1,12,1.8623680398015796
2,1,1.36,-73.989,40.748,1,0,-73.971,40.751,7.5,487,2016,2,2,3,0,7,1.561835292814553
2,1,1.36,-73.987,40.761,1,0,-73.967,40.761,7.5,470,2016,4,3,1,1,23,1.6725170967177094
2,1,1.36,-73.976,40.745,1,0,-73.964,40.757,8.0,558,2016,2,18,5,0,20,1.6645441838867894
2,1,1.37,-74.007,40.742,1,0,-73.989,40.743,7.5,557,2016,2,17,4,0,13,1.481484757981727
2,1,1.37,-73.99,40.732,1,0,-73.975,40.742,6.5,333,2016,2,18,5,0,6,1.6952584688245347
2,1,1.37,-73.989,40.751,1,0,-73.979,40.758,11.5,1071,2016,4,5,3,0,14,1.2283827037119412
2,1,1.37,-73.964,40.774,1,0,-73.974,40.757,9.5,721,2016,2,17,4,0,8,2.055980904040401
2,1,1.37,-73.96,40.773,1,0,-73.976,40.764,6.5,312,2016,2,3,4,0,6,1.630865390788223
2,1,1.37,-73.958,40.78,1,0,-73.974,40.791,7.5,499,2016,2,2,3,0,16,1.8698442496269931
2,1,1.38,-74.005,40.751,1,0,-73.992,40.739,14.5,1419,2016,4,22,6,0,11,1.7803642589854964
2,1,1.38,-73.968,40.765,1,0,-73.979,40.755,11.0,921,2016,3,3,5,0,8,1.4735976996153446
2,1,1.38,-73.964,40.775,1,0,-73.958,40.765,7.0,458,2016,2,2,3,0,20,1.2761715220353163
2,1,1.39,-74.01,40.711,1,0,-74.007,40.728,7.0,464,2016,3,3,5,0,11,1.9451320438460251
2,1,1.39,-73.989,40.749,1,0,-73.994,40.762,7.0,420,2016,4,3,1,1,0,1.5654031723732362
2,1,1.39,-73.988,40.738,1,0,-74.002,40.729,7.0,426,2016,3,3,5,0,8,1.5479419204163996
2,1,1.4,-73.982,40.768,1,0,-73.969,40.785,7.5,501,2016,4,5,3,0,15,2.20079080093338
2,1,1.41,-73.995,40.735,1,0,-74.004,40.745,7.5,511,2016,2,10,4,0,21,1.4147866610226747
2,1,1.41,-73.968,40.787,1,0,-73.958,40.773,8.0,512,2016,4,5,3,0,19,1.7412808423444133
2,1,1.42,-73.994,40.735,1,0,-73.991,40.75,8.5,642,2016,2,17,4,0,20,1.6837195765822934
2,1,1.42,-73.984,40.781,1,0,-73.997,40.763,9.5,751,2016,2,2,3,0,11,2.318292681511082
2,1,1.42,-73.97,40.758,1,0,-73.99,40.757,13.0,1234,2016,2,11,5,0,19,1.6674617551869235
2,1,1.43,-74.007,40.738,1,0,-73.99,40.726,10.5,897,2016,2,11,5,0,9,1.9362096276838012
2,1,1.43,-73.985,40.747,1,0,-73.994,40.754,13.5,1305,2016,3,3,5,0,18,1.0765708246088714
2,1,1.43,-73.981,40.685,1,0,-74.002,40.684,6.5,319,2016,4,24,1,1,1,1.7599347095878628
2,1,1.43,-73.938,40.797,1,0,-73.948,40.783,7.0,402,2016,3,10,5,0,17,1.699576226781583
2,1,1.44,-73.982,40.768,1,0,-73.963,40.756,8.5,650,2016,4,23,7,1,17,2.1894255647090834
2,1,1.44,-73.974,40.739,1,0,-73.99,40.751,7.0,409,2016,3,4,6,0,6,1.9019737364050864
2,1,1.44,-73.974,40.792,1,0,-73.987,40.779,8.0,534,2016,2,19,6,0,19,1.812499690730825
2,1,1.44,-73.968,40.756,1,0,-73.984,40.767,9.0,700,2016,4,22,6,0,22,1.8232982255506391
2,1,1.45,-73.996,40.72,1,0,-74.005,40.707,8.0,585,2016,4,22,6,0,22,1.634038997923294
2,1,1.46,-73.99,40.757,1,0,-73.991,40.772,8.0,544,2016,3,4,6,0,12,1.6997853976386563
2,1,1.46,-73.985,40.738,1,0,-73.988,40.723,7.5,460,2016,2,17,4,0,0,1.7693671185238429
2,1,1.46,-73.974,40.744,1,0,-73.992,40.738,7.0,392,2016,4,24,1,1,12,1.6024234945301044
2,1,1.46,-73.974,40.762,1,0,-73.979,40.746,8.0,554,2016,3,4,6,0,22,1.8452285170357041
2,1,1.47,-73.994,40.721,1,0,-73.978,40.73,7.0,368,2016,2,17,4,0,23,1.602145766518136
2,1,1.47,-73.994,40.74,1,0,-73.976,40.745,11.5,1034,2016,2,18,5,0,18,1.6509341080082496
2,1,1.47,-73.992,40.73,1,0,-73.995,40.745,8.0,545,2016,2,17,4,0,21,1.708439477438143
2,1,1.47,-73.983,40.768,1,0,-73.978,40.754,10.0,835,2016,2,1,2,0,10,1.635066214554389
2,1,1.47,-73.971,40.764,1,0,-73.986,40.775,7.5,481,2016,4,3,1,1,15,1.7768681384409555
2,1,1.48,-74.003,40.761,1,0,-73.984,40.751,11.5,1022,2016,2,2,3,0,9,1.917783255230301
2,1,1.48,-74.002,40.74,1,0,-73.99,40.726,8.0,552,2016,4,22,6,0,23,1.8616281049217283
2,1,1.48,-74.001,40.758,1,0,-73.986,40.747,14.0,1309,2016,2,1,2,0,11,1.777620173035314
2,1,1.48,-73.988,40.735,1,0,-74.003,40.749,10.5,890,2016,4,2,7,1,21,1.9734127608547725
2,1,1.48,-73.982,40.756,1,0,-73.995,40.744,7.5,524,2016,4,22,6,0,19,1.702081587144848
2,1,1.48,-73.982,40.77,1,0,-73.972,40.786,8.0,547,2016,2,1,2,0,19,2.013837154591891
2,1,1.48,-73.978,40.763,1,0,-73.979,40.78,7.5,497,2016,3,4,6,0,21,1.8455834338816803
2,1,1.48,-73.974,40.754,1,0,-73.985,40.736,7.5,500,2016,2,18,5,0,19,2.285962285111498
2,1,1.48,-73.957,40.784,1,0,-73.973,40.79,8.0,534,2016,2,17,4,0,12,1.5458326435342336
2,1,1.49,-74.006,40.732,1,0,-74.004,40.743,9.0,720,2016,4,23,7,1,22,1.1406241372114847
2,1,1.49,-73.986,40.744,1,0,-73.998,40.756,7.0,404,2016,4,24,1,1,3,1.7337946177553227
2,1,1.49,-73.965,40.768,1,0,-73.947,40.774,8.0,545,2016,2,18,5,0,7,1.683839974534754
2,1,1.5,-73.997,40.724,1,0,-74.016,40.716,8.0,581,2016,4,22,6,0,23,1.8128711417664947
2,1,1.5,-73.99,40.733,1,0,-73.993,40.747,8.0,516,2016,4,3,1,1,0,1.6051246635866072
2,1,1.5,-73.978,40.725,1,0,-73.989,40.734,7.0,607,2016,2,11,5,0,10,1.355566767311706
2,1,1.5,-73.97,40.76,1,0,-73.984,40.742,7.5,445,2016,3,4,6,0,19,2.3050882798866934
2,1,1.51,-74.01,40.706,1,0,-73.999,40.72,9.0,684,2016,4,2,7,1,18,1.8144448091452663
2,1,1.52,-73.991,40.749,1,0,-73.974,40.754,8.0,539,2016,4,23,7,1,19,1.5241066842786013
2,1,1.52,-73.976,40.756,1,0,-73.985,40.74,7.0,413,2016,2,16,3,0,22,1.938821638869444
2,1,1.53,-73.992,40.754,1,0,-73.972,40.756,7.5,459,2016,3,3,5,0,16,1.749003191903101
2,1,1.53,-73.989,40.727,1,0,-74.006,40.714,8.5,577,2016,4,2,7,1,22,2.0791882219820796
2,1,1.53,-73.977,40.75,1,0,-73.985,40.732,9.0,716,2016,2,2,3,0,10,2.1106782647456535
2,1,1.53,-73.971,40.765,1,0,-73.975,40.78,7.0,391,2016,2,11,5,0,13,1.7281968757836133
2,1,1.53,-73.964,40.804,1,0,-73.979,40.788,8.5,600,2016,2,1,2,0,17,2.174229404156698
2,1,1.53,-73.949,40.773,1,0,-73.953,40.789,7.0,408,2016,3,4,6,0,7,1.7631217046704195
2,1,1.53,-73.948,40.79,1,0,-73.932,40.797,8.5,574,2016,2,2,3,0,11,1.6012981883864983
2,1,1.54,-73.994,40.745,1,0,-73.987,40.761,10.5,854,2016,2,19,6,0,23,1.790761722694266
2,1,1.54,-73.991,40.761,1,0,-73.985,40.748,12.5,1192,2016,2,17,4,0,20,1.5271206188656645
2,1,1.54,-73.975,40.759,1,0,-73.977,40.775,9.5,692,2016,4,22,6,0,12,1.8339269376674334
2,1,1.54,-73.962,40.773,1,0,-73.978,40.786,9.0,679,2016,3,3,5,0,7,2.00630326156385
2,1,1.54,-73.956,40.787,1,0,-73.948,40.773,8.5,586,2016,3,3,5,0,22,1.764407275403163
2,1,1.55,-73.993,40.757,1,0,-73.972,40.757,10.5,849,2016,4,2,7,1,17,1.7713802446555442
2,1,1.55,-73.974,40.748,1,0,-73.994,40.746,8.5,619,2016,4,22,6,0,19,1.7264404202403276
